tid,election,violence,date

676067282733408257,no,no,unknown

671412789664202752,yes,no,unknown

675677825706405889,no,no,unknown

674790584855347200,no,no,unknown

670039444360175616,no,no,unknown

672037026724642816,no,no,unknown

676534300427345920,no,no,unknown

662474692066942976,no,no,unknown

671882019417100288,no,no,unknown

667153827263586304,yes,malpractice,2015-11-18

670018578045927425,yes,no,unknown

678400675882131456,no,no,unknown

665314966883450880,no,no,unknown

665520284636704769,yes,no,unknown

667103370251866113,yes,violence,2015-11-18

684919078339915777,no,no,unknown

662472451570446337,no,no,unknown

669303561147293696,no,no,unknown

663784562267463680,no,no,unknown

674742655503499265,yes,no,unknown

672808545524563972,yes,violence,2015-12-04

670393063890690048,no,no,unknown

673901761376202753,no,no,unknown

684421504247967744,yes,no,unknown

686178959869014016,no,no,unknown

675582765404827648,no,no,unknown

671407477519482880,no,no,unknown

663505987135934464,no,no,unknown

676113415354609668,yes,no,unknown

664868163163672576,yes,no,unknown

666764328998146048,no,no,unknown

676756113048539136,no,no,unknown

679022800544362496,no,no,unknown

666229818703421440,yes,violence,2015-11-16

675122115260076032,no,no,unknown

681492817923969024,yes,no,unknown

667742661256847360,no,no,unknown

670652751165169665,no,no,unknown

668857563002380297,yes,no,unknown

669128622083588096,no,no,unknown

669957825179856896,yes,malpractice,2015-11-26

667541662407778305,no,no,unknown

670420407112085504,yes,no,unknown

668975249321533440,no,no,unknown

685230308044746753,no,no,unknown

685871113927290880,no,no,unknown

684939738290192384,no,no,unknown

676198792601935872,yes,no,unknown

674193200807047169,no,no,unknown

676918785111162882,no,no,unknown

664628355669585920,yes,no,unknown

685156257964142592,no,no,unknown

674056564362317824,no,no,unknown

670987625101189124,yes,no,unknown

669140006183837696,no,no,unknown

684450116703498240,no,no,unknown

670799347659984896,no,no,unknown

666077578835423234,no,no,unknown

684383234420027395,no,no,unknown

682399218049368065,no,no,unknown

673695894504644608,yes,no,unknown

673672951619674112,yes,no,unknown

666374962530381824,no,no,unknown

686179094732615680,no,no,unknown

665443462033096704,no,no,unknown

669866517870288896,yes,violence,2015-11-26

667316895889014785,no,no,unknown

676389556728553472,no,no,unknown

672785838665834501,no,no,unknown

667683882569961472,no,no,unknown

684865228752973828,no,no,unknown

670770238645002241,no,no,unknown

668589139416260608,no,no,unknown

669285998258462720,yes,no,unknown

662120186871332864,no,no,unknown

669352368228704257,no,no,unknown

670395851580309504,yes,no,unknown

675322351848919041,no,no,unknown

671878843720970240,yes,no,unknown

662340037766434816,yes,no,unknown

675318625146834945,no,no,unknown

664517446116769798,no,no,unknown

675316328065036289,no,no,unknown

671077033364074496,yes,no,unknown

684861283720687616,no,no,unknown

674921891761627136,no,no,unknown

667034729452040192,yes,violence,2015-11-18

674423357283135488,yes,no,unknown

672561251386564608,no,no,unknown

684885348384542720,no,no,unknown

669494127218794496,no,no,unknown

664648162058051584,yes,no,unknown

676136372705607681,no,no,unknown

683974354749763584,yes,no,unknown

680852946544934913,no,no,unknown

667098467848728576,yes,no,unknown

674749390632984577,no,no,unknown

669623498864726016,yes,no,unknown

664493782197510144,yes,no,unknown

666460737842388993,no,no,unknown

675045592297553920,no,no,unknown

674667071540740096,no,no,unknown

676711343706214400,no,no,unknown

686243919819083776,yes,no,unknown

668601468962938881,no,no,unknown

674013825448861697,no,no,unknown

666012480125206528,yes,no,unknown

671831366259052545,yes,no,unknown

676926039315099649,no,no,unknown

668880443480129536,yes,no,unknown

673641189338275840,yes,no,unknown

667162263812468736,yes,malpractice,2015-11-18

675454256724377600,no,no,unknown

676932421129019395,yes,no,unknown

676054892126068736,yes,no,unknown

674343250006827008,no,no,unknown

662362843975561216,yes,no,unknown

668914900798935042,yes,no,unknown

675142022714519552,yes,no,unknown

687739744193744896,no,no,unknown

674738094701158402,no,no,unknown

669767842313687041,no,no,unknown

682205937877299201,yes,no,unknown

673848626599325696,yes,no,unknown

665659156083306497,no,no,unknown

675834121294364673,no,no,unknown

673574690678546432,no,no,unknown

684601577223618560,yes,no,unknown

666756485381099520,yes,no,unknown

676106256541700097,yes,no,unknown

667742991021289472,yes,no,unknown

667428173538283520,yes,no,unknown

679144203255947264,no,no,unknown

667512044329955328,no,no,unknown

684765577122942976,no,no,unknown

684127187272884224,no,no,unknown

666747662478270464,no,no,unknown

674943405919571969,no,no,unknown

666375581848764416,yes,no,unknown

670079133184053248,yes,no,unknown

670170701710671872,no,no,unknown

666664563656519680,yes,malpractice,2015-11-17

681123854153052160,no,no,unknown

665728047128145920,no,no,unknown

666336215902330884,yes,no,unknown

671657400689156096,yes,violence,2015-12-01

673165239031083008,yes,no,unknown

664473228161777665,yes,no,unknown

684806876068986881,no,no,unknown

672585401136214018,no,no,unknown

677726250253856768,no,no,unknown

666018563447197697,no,no,unknown

662256947786313728,no,no,unknown

676438725145022464,no,no,unknown

665383199711850496,no,no,unknown

667289731584036864,no,no,unknown

674952875886292992,no,no,unknown

676155221328924672,no,no,unknown

670235199733686272,yes,no,unknown

669266129584594950,no,no,unknown

671080093024845824,yes,no,unknown

678344643432603651,no,no,unknown

666648042620248064,yes,no,unknown

673276766824239104,yes,no,unknown

676705641696628736,yes,no,unknown

666662517645647872,yes,malpractice,2015-11-17

675139082733944832,no,no,unknown

671445715005120512,yes,no,unknown

665575431698018304,yes,no,unknown

669547830399401984,no,no,unknown

687662077327073281,no,no,unknown

675810202164273152,no,no,unknown

666030442877984768,no,no,unknown

668657954736971776,yes,no,unknown

667520424457199616,yes,no,unknown

679642532096139264,no,no,unknown

675772831905525764,no,no,unknown

670292002077024257,yes,no,unknown

675509526188064768,no,no,unknown

684401644419837953,no,no,unknown

676400506814771200,no,no,unknown

676122120951341057,no,no,unknown

676546355695894528,no,no,unknown

673749462221762560,no,no,unknown

671744110542241792,yes,no,unknown

673247612015910913,no,no,unknown

679043954592096258,yes,no,unknown

664914175517421568,no,no,unknown

677998918844751872,no,no,unknown

669639743056060416,yes,no,unknown

669195083498045440,no,no,unknown

665573551915843584,no,no,unknown

671861598080909312,yes,no,unknown

671787517595676672,no,no,unknown

671503682769444864,no,no,unknown

668597780106096643,no,no,unknown

662331848958320640,yes,no,unknown

664620148502982657,no,no,unknown

675045848758272001,no,no,unknown

671364588613562368,yes,no,unknown

672037005115727876,yes,no,unknown

667508481545658368,no,no,unknown

671438234929504257,no,no,unknown

682946291970740224,no,no,unknown

671360546457956357,yes,no,unknown

661364965471862784,yes,no,unknown

668792836695973888,no,no,unknown

676965459992948741,no,no,unknown

673851779499560960,yes,no,unknown

674207932632862721,no,no,unknown

680860803210342401,no,no,unknown

676144589422632960,no,no,unknown

667777993998213121,no,no,unknown

667905959331688449,yes,no,unknown

671863761586778112,yes,no,unknown

684898491886338048,no,no,unknown

681333583223623680,no,no,unknown

684047024631709696,no,no,unknown

667753871310200832,yes,no,unknown

667530765639557120,yes,no,unknown

684902338465763328,no,no,unknown

674035963773980672,no,no,unknown

674190325083172866,yes,no,unknown

665987052400484353,no,no,unknown

676088734509592576,no,no,unknown

668583639890984962,no,no,unknown

686747801057931264,yes,no,unknown

684913089171570688,no,no,unknown

664855127891836929,no,no,unknown

674737077347614720,no,no,unknown

676527188250882049,no,no,unknown

685144672252116992,no,no,unknown

684019409233555456,yes,no,unknown

666759661941583874,no,no,unknown

662033127037149184,no,no,unknown

667481331929075712,yes,no,unknown

669757297627938816,yes,no,unknown

673714038086508544,no,no,unknown

674253098370625536,no,no,unknown

676758947995459586,no,no,unknown

675582764221988864,no,no,unknown

666807097322020868,no,no,unknown

673208805765812228,yes,no,unknown

687687988759949312,no,no,unknown

674612986363977728,no,no,unknown

672033643515236353,yes,no,unknown

684533811812630528,no,no,unknown

666425052980764672,no,no,unknown

673243895447363584,no,no,unknown

663571112387878912,yes,no,unknown

667324608656355328,yes,no,unknown

671993837468950528,yes,violence,unknown

675552675543535616,yes,no,unknown

666382165022744577,no,no,unknown

676380906320502784,no,no,unknown

661920437752963073,yes,no,unknown

669695384562872320,yes,no,unknown

666429036210610176,no,no,unknown

675435861819990016,yes,no,unknown

676087622150823936,no,no,unknown

671773091308158977,yes,no,unknown

670465400094777344,no,no,unknown

676113460678238208,yes,no,unknown

685856812961280000,no,no,unknown

675775631200755712,no,no,unknown

684893255230701568,yes,no,unknown

661286710614040576,no,no,unknown

664607983809241092,yes,no,unknown

674800279972388864,no,no,unknown

670827800446767104,no,no,unknown

677285822731825156,yes,no,unknown

670924774160400384,no,no,unknown

672941952166400000,no,no,unknown

667905964910080001,yes,no,unknown

684385702851776514,no,no,unknown

670550213673680896,yes,no,unknown

674422674794369024,no,no,unknown

666459284046225408,yes,violence,2015-11-16

684751840324358144,no,no,unknown

670406648431837184,yes,no,unknown

665548708218429440,no,no,unknown

673125671783243776,yes,no,unknown

669705116111491072,yes,violence,2015-11-25

666797939755515904,no,no,unknown

671312870685016069,yes,no,unknown

672029406618107904,yes,no,unknown

666366407542710272,yes,violence,2015-11-16

672011347727687680,yes,no,unknown

667034200810389504,yes,no,unknown

667498976212615170,no,no,unknown

669921879352807424,yes,violence,2015-11-26

669214301132087297,yes,no,unknown

666667794734403585,no,no,unknown

682924316225368064,no,no,unknown

685244375987826689,no,no,unknown

666405746884538368,no,no,unknown

668726264916742144,yes,no,unknown

669911738779832320,no,no,unknown

667127320071823360,yes,violence,2015-11-18

667110993076617216,yes,no,unknown

666798691861340160,no,no,unknown

666401842595799042,no,no,unknown

670025095545380864,yes,no,unknown

673226535671889922,no,no,unknown

668580179598557185,yes,violence,2015-11-22

673443964591153153,yes,no,unknown

684913141466140672,no,no,unknown

670809150037884928,no,no,unknown

684768557205467136,no,no,unknown

673004241867415552,yes,no,unknown

675760692713123840,no,no,unknown

672517084904103936,no,no,unknown

666735391802793985,no,no,unknown

667857732553285634,no,no,unknown

681805555950829568,no,no,unknown

684431146617274368,no,no,unknown

670353282985017345,no,no,unknown

676808575986106368,no,no,unknown

670336148623900672,yes,violence,2015-11-27

675238320218226688,no,no,unknown

672476831535251457,yes,no,unknown

672600623519526913,yes,no,unknown

678267180300050433,no,no,unknown

665513408062689280,yes,no,unknown

678962251412480000,no,no,unknown

668975976555094016,yes,no,unknown

671504182692749314,yes,no,unknown

673643513460957184,no,no,unknown

672980049038045185,yes,no,unknown

665167319082115073,yes,no,unknown

681023175220703232,yes,no,unknown

674995056558931968,no,no,unknown

681448376169189376,no,no,unknown

674440682958921728,yes,violence,2015-12-08

683999589783965696,no,no,unknown

684079552059031553,no,no,unknown

672458587311112192,yes,no,unknown

684402167743131648,no,no,unknown

665593986502025216,no,no,unknown

676064101215416324,no,no,unknown

673851584820981760,no,no,unknown

678701821939097600,yes,no,unknown

672551240035753986,yes,no,unknown

675001460212518912,no,no,unknown

676797202799439872,no,no,unknown

676794920586387456,no,no,unknown

667657799783088129,yes,no,unknown

672022965307883520,yes,no,unknown

670241147114168320,yes,no,unknown

666749183332864000,yes,no,unknown

670973484474888193,yes,no,unknown

672430205047304192,yes,no,unknown

684905692621344768,no,no,unknown

667794991884865536,no,no,unknown

664450371314540544,yes,no,unknown

671874863858999297,yes,no,unknown

669311771933569024,yes,no,unknown

673715586485125121,yes,no,unknown

667857396623089665,no,no,unknown

664646274617106432,yes,no,unknown

680445677055381505,yes,no,unknown

676852163361038336,no,no,unknown

673554469678919681,yes,no,unknown

665919768789180417,no,no,unknown

685073924623872000,no,no,unknown

674690464763678720,no,no,unknown

674423335397249025,no,no,unknown

673553038263627777,yes,no,unknown

673636083989618689,no,no,unknown

681867258944208896,no,no,unknown

676904123913084933,yes,no,unknown

667152884170125312,yes,no,unknown

684071901749207040,no,no,unknown

667398718954577925,no,no,unknown

667749267885465600,no,no,unknown

666382377460047872,no,no,unknown

676069443844366342,no,no,unknown

665597502318579712,no,no,unknown

669885358755201024,yes,violence,2015-11-26

668599703026683904,yes,no,unknown

675745535265923072,no,no,unknown

671698101539880960,no,no,unknown

669544412884705281,yes,malpractice,2015-11-25

667069703219712000,yes,violence,2015-11-18

669675757925498881,no,no,unknown

675501457483939840,yes,no,unknown

671827078736691200,no,no,unknown

672551033084727296,yes,violence,2015-12-03

675758560421273600,no,no,unknown

684179793714253824,no,no,unknown

668624058838315009,yes,violence,2015-11-22

671299197467947010,no,no,unknown

684149198913155073,no,no,unknown

668820014775074816,yes,violence,2015-11-23

684892066929864708,no,no,unknown

667502995219849216,no,no,unknown

687191180040388608,no,no,unknown

669106659554418690,yes,malpractice,2015-11-24

667507339197415424,no,no,unknown

669548350795096065,no,no,unknown

673155909263192065,yes,no,unknown

685513677047480320,no,no,unknown

674949219740946432,no,no,unknown

667560045744402432,no,no,unknown

670062992457900032,yes,no,unknown

665922850667237376,no,no,unknown

663693875052224512,no,no,unknown

674799204515074052,yes,no,unknown

670943054140862464,yes,violence,2015-11-29

671587393527521280,yes,no,unknown

667746806256807936,yes,no,unknown

676848013025910785,no,no,unknown

669651677742555136,no,no,unknown

671030519199584256,no,no,unknown

671477595217780736,no,no,unknown

670439075908743168,yes,no,unknown

669663553180319744,no,no,unknown

671334493928706048,no,no,unknown

676066655949164544,no,no,unknown

670668346782822400,no,no,unknown

671832755337064448,no,no,unknown

669720923721900032,no,no,unknown

673876188775981056,no,no,unknown

671602734471057408,yes,violence,2015-12-01

675165460963459073,no,no,unknown

670556251068211200,yes,no,unknown

682424528044163073,no,no,unknown

665678070565773312,no,no,unknown

670773705010782208,no,no,unknown

671795515269451777,no,no,unknown

666039795743870977,no,no,unknown

665886520906264578,yes,no,unknown

672782246600921089,yes,no,unknown

670800331517861889,no,no,unknown

676940171128999936,yes,no,unknown

671146262658482176,no,no,unknown

666963333329866752,yes,no,unknown

664959288964698113,no,no,unknown

672844942797086720,no,no,unknown

671067311319736320,no,no,unknown

674750744365563904,no,no,unknown

665189329141149696,no,no,unknown

667029358247321602,no,no,unknown

665020039330820096,no,no,unknown

666471258456985600,no,no,unknown

677259479512162304,no,no,unknown

676121417612685314,no,no,unknown

685006535966195712,no,no,unknown

669903285936119810,yes,no,unknown

680186578405339136,no,no,unknown

674676753911177216,no,no,unknown

684826024488644609,no,no,unknown

662595663092404224,no,no,unknown

673472917263491072,yes,no,unknown

665872621582622720,no,no,unknown

685071503155662848,no,no,unknown

667561132715020289,no,no,unknown

665026137433575424,no,no,unknown

670616817874915328,yes,no,unknown

676422698759806976,no,no,unknown

661249144451821568,yes,no,unknown

671476154608574464,yes,violence,2015-11-30

662074826107052032,yes,violence,2015-11-04

674045805053931521,no,no,unknown

675248557440573442,no,no,unknown

666588655365025793,yes,no,unknown

669836931015004160,yes,violence,2015-11-26

668570477208694784,no,no,unknown

673053262384406528,no,no,unknown

673302734834135041,yes,no,unknown

667868078139682816,no,no,unknown

662416143618080768,no,no,unknown

672498122820599809,yes,no,unknown

671476250821685248,yes,no,unknown

667833360102744064,no,no,unknown

672523699661242370,no,no,unknown

664416512346873856,no,no,unknown

680161794426552320,no,no,unknown

666453403938238465,yes,no,unknown

675128459795030020,yes,violence,2015-12-10

674345606999969792,yes,malpractice,2015-12-08

671099110318022657,yes,no,unknown

685139947628568577,no,no,unknown

665696735226953728,no,no,unknown

671506615896510464,yes,no,unknown

677261899080298498,yes,violence,2015-12-16

667553022768230400,no,no,unknown

671080059273396224,yes,no,unknown

669306639434932224,no,no,unknown

664945232920858625,no,no,unknown

681569345403797504,no,no,unknown

667127784641204224,yes,no,unknown

669109094792495104,yes,no,unknown

667544857842425856,no,no,unknown

672854861277302784,yes,malpractice,2015-12-04

671332470059606016,no,no,unknown

671813084764372992,no,no,unknown

665337437422530560,yes,no,unknown

669691251600461824,yes,violence,2015-11-25

673155249348214785,yes,violence,unknown

671421027176591360,yes,no,unknown

684396329620078592,yes,no,unknown

682789343413538821,no,no,unknown

674384436356653056,no,no,unknown

665723352510779396,no,no,unknown

666472692229492741,no,no,unknown

667886722072596481,no,no,unknown

684139176028192768,no,no,unknown

663737991454588928,no,no,unknown

664958076357844994,no,no,unknown

668951702951870466,no,no,unknown

676597400027443201,yes,no,unknown

675745949185130496,yes,no,unknown

667391827943759873,no,no,unknown

675771105966227456,no,no,unknown

675004137189146625,yes,no,unknown

673292658618449920,no,no,unknown

669108657829883904,yes,no,unknown

661698644618452992,yes,no,unknown

684411729741221889,yes,malpractice,2016-01-05

662134428337086464,yes,no,unknown

664872710640689152,no,no,unknown

680508466851627008,yes,no,unknown

666648017353711616,yes,no,unknown

674330811471175684,yes,no,unknown

675360715528609792,no,no,unknown

665362976229212160,yes,no,unknown

664968580635697152,yes,no,unknown

687440835651235840,no,no,unknown

666793312209235968,no,no,unknown

670779679419138048,no,no,unknown

668966886277783552,no,no,unknown

667783498611167232,yes,no,unknown

687315641439784960,no,no,unknown

673577584744075264,yes,no,unknown

662423508031508480,no,no,unknown

665317647655960576,no,no,unknown

684423928153010176,yes,no,unknown

665673865612365824,no,no,unknown

684854812463251456,yes,no,unknown

669383859746795520,no,no,unknown

674284624684519424,no,no,unknown

664757926729547776,no,no,unknown

672981239012433920,no,no,unknown

669960448347893760,yes,no,unknown

684077185523707904,no,no,unknown

669706030453030912,yes,violence,2015-11-25

676954024772567042,no,no,unknown

665563875971059712,no,no,unknown

674267022113525760,yes,no,unknown

677473226616909824,no,no,unknown

685675204752715776,yes,no,unknown

676920327998472193,no,no,unknown

666663942601760768,no,no,unknown

669613550743199744,yes,no,unknown

664423060074848256,yes,no,unknown

663843452627656704,no,no,unknown

684045288009560064,no,no,unknown

666631168205434881,no,no,unknown

672493233239400448,yes,no,unknown

673200645265104896,yes,no,unknown

672771726665756672,yes,malpractice,2015-12-04

664457651418365956,no,no,unknown

661295405888466944,no,no,unknown

665244223742980096,no,no,unknown

673494711450148864,yes,malpractice,2015-12-04

665018299881758728,yes,violence,2015-11-12

678900651317927936,no,no,unknown

668606606704304128,no,no,unknown

670412240173056000,no,no,unknown

676891836187869186,no,no,unknown

670921893780656128,no,no,unknown

675465824036069376,no,no,unknown

684573276455219200,no,no,unknown

676138041996611584,yes,violence,2015-12-13

673060683366293504,no,no,unknown

664571339634774016,no,no,unknown

665348639183806465,no,no,unknown

671763038819618816,yes,no,unknown

670028862491856896,yes,no,unknown

674388774093131776,no,no,unknown

664594453823385604,no,no,unknown

681204252090478593,no,no,unknown

684389298729283584,no,no,unknown

666748223537680384,no,no,unknown

671731148888870914,yes,no,unknown

674718357254443010,no,no,unknown

675051065679720448,no,no,unknown

673553919994392576,yes,no,unknown

663818730137366528,no,no,unknown

684066382103875584,no,no,unknown

666670290764759040,yes,no,unknown

672449864119296000,no,no,unknown

676045089823711232,no,no,unknown

667127431472521217,yes,no,unknown

679503158259875840,no,no,unknown

664980158147858433,no,no,unknown

672573061363822592,no,no,unknown

669289440989302784,no,no,unknown

666760684793929728,yes,no,unknown

665679198971928576,no,no,unknown

684050028369973248,no,no,unknown

669928669796835328,yes,no,unknown

670510500472619008,no,no,unknown

668629362355380225,no,no,unknown

670404923268456449,no,no,unknown

673730258097577984,yes,no,unknown

676757782671056896,yes,no,unknown

675373312181170177,no,no,unknown

671890467974340608,yes,no,unknown

673741512488914945,yes,no,unknown

674238312274657281,no,no,unknown

676973763699843073,no,no,unknown

684851899686850560,yes,no,unknown

680400084790579200,no,no,unknown

664605178423832577,no,no,unknown

667860574143971329,yes,no,unknown

672588835402989568,no,no,unknown

675143341860876288,no,no,unknown

666273867028168704,yes,no,unknown

671736843860230144,no,no,unknown

675716456584224769,no,no,unknown

668986849860407297,yes,no,unknown

676481476507140097,no,no,unknown

669729192444055552,no,no,unknown

684457391178563584,no,no,unknown

670276543739002880,yes,violence,2015-11-27

662411839137910784,yes,no,unknown

675644901107871744,no,no,unknown

664447130438864896,yes,no,unknown

676475644105113600,no,no,unknown

675801247614500864,no,no,unknown

676950562970189828,no,no,unknown

676964006037495808,no,no,unknown

672680980034035712,no,no,unknown

666095292031332352,no,no,unknown

671846437467103232,no,no,unknown

668622740572807168,yes,violence,2015-11-22

684831287522099200,no,no,unknown

674389540967198721,no,no,unknown

672563266497986561,no,no,unknown

670771254069207040,no,no,unknown

664636828448890880,yes,no,unknown

676912440794349569,no,no,unknown

672528448301174784,yes,no,unknown

674974734342184960,no,no,unknown

669494355955159040,no,no,unknown

682790860610736129,no,no,unknown

662240041217970176,no,no,unknown

684421698700075009,no,no,unknown

675048953562427395,no,no,unknown

674405338842603520,yes,no,unknown

676088970984427520,no,no,unknown

674690363169374208,no,no,unknown

668802503295803393,yes,no,unknown

684602227693109250,yes,no,unknown

670304100937015298,yes,no,unknown

675025908965617664,yes,no,unknown

668580764511043584,no,no,unknown

686867504564695041,no,no,unknown

664605133125341184,no,no,unknown

675489146656309248,no,no,unknown

665486105333129216,yes,no,unknown

669139945689358340,no,no,unknown

665197073118199808,yes,no,unknown

684130798811910144,yes,no,unknown

675661554876989441,no,no,unknown

668894603781738496,no,no,unknown

663098542358183936,no,no,unknown

673121669846802432,yes,no,unknown

661411669265031169,no,no,unknown

664956290909761537,no,no,unknown

684006809909260289,yes,no,unknown

662348805153665025,yes,no,unknown

671659483790229504,yes,no,unknown

671416258558951424,yes,no,unknown

666736406832750593,yes,malpractice,2015-11-17

685477060916150272,no,no,unknown

673004979314106368,yes,violence,2015-12-05

665773200282783744,no,no,unknown

672014984830959616,yes,no,unknown

675301410431455232,no,no,unknown

684830715893133316,no,no,unknown

678788062562942976,no,no,unknown

676940164703363072,no,no,unknown

684690869388181504,no,no,unknown

670601386137133056,yes,no,unknown

669322166312296448,yes,no,unknown

667165049681747968,yes,no,unknown

671367015928565760,no,no,unknown

664567716855062528,no,no,unknown

671811405864173573,no,no,unknown

676951703044956161,no,no,unknown

686189655453229056,no,no,unknown

667665559488712704,no,no,unknown

666763904106799105,no,no,unknown

662273320302178304,yes,malpractice,2015-11-05

671506582262423556,yes,violence,2015-11-30

673691037454475264,yes,no,unknown

676376050180452352,no,no,unknown

672449465471664128,no,no,unknown

671864094195113984,yes,no,unknown

684108860752293894,yes,violence,2016-01-04

676429064354271232,no,no,unknown

674738646289813505,yes,no,unknown

675163893484945410,no,no,unknown

665694199719796736,no,no,unknown

664240593544040448,no,no,unknown

667690408508526593,no,no,unknown

676566158561136640,yes,no,unknown

676065103503081472,yes,no,unknown

662103575259033600,yes,malpractice,2015-11-04

678582379590623232,no,no,unknown

674441393218154496,no,no,unknown

672558745520627712,no,no,unknown

668626269232320512,yes,violence,2015-11-22

670621758916009985,no,no,unknown

673118322863550464,yes,violence,unknown

666329040232579072,yes,no,unknown

669464273639313409,no,no,unknown

664774526157389824,yes,malpractice,2015-11-12

668864460967321604,yes,no,unknown

676406384733396992,no,no,unknown

664384270291460097,no,no,unknown

662406407560523776,no,no,unknown

666939584111124481,yes,malpractice,2015-11-18

676389786597355520,no,no,unknown

668856755879854081,yes,no,unknown

684770811002138625,no,no,unknown

668617999864217600,yes,malpractice,2015-11-22

686282310359117829,no,no,unknown

664599705280729088,no,no,unknown

672853673559638016,yes,no,unknown

682424598399455232,no,no,unknown

684910313246998528,no,no,unknown

667044276371636224,yes,violence,2015-11-18

675866747107430400,yes,no,unknown

667623171999182848,yes,no,unknown

668876594753220608,yes,violence,2015-11-23

676866122910593024,no,no,unknown

677298740886016000,no,no,unknown

664888714619953152,yes,violence,2015-11-12

671937601746640896,no,no,unknown

672038734527897602,yes,violence,2015-12-02

667334758985256960,yes,no,unknown

675528740999426048,no,no,unknown

665578115582808064,no,no,unknown

675044966352187392,no,no,unknown

684971555160494080,no,no,unknown

676182744905474048,no,no,unknown

662614538764861440,no,no,unknown

672804272401174533,no,no,unknown

673986764722302977,no,no,unknown

684427214255960065,no,no,unknown

674042345159962624,no,no,unknown

671817781197864960,no,no,unknown

674945028456886272,no,no,unknown

675578876463026176,no,no,unknown

667434113155092480,no,no,unknown

672558725815750656,no,no,unknown

673258847855857665,yes,no,unknown

669704699952668672,yes,violence,2015-11-25

672712372553781249,no,no,unknown

673488429833916416,yes,no,unknown

669564374756040704,no,no,unknown

663927448392876032,no,no,unknown

668587327866957824,no,no,unknown

666442563109429249,no,no,unknown

670473119799357441,no,no,unknown

684909553155190785,no,no,unknown

669156761685856256,yes,no,unknown

674756546979627008,no,no,unknown

671146452597538816,yes,no,unknown

666658518779469824,no,no,unknown

673653016264900608,no,no,unknown

677081881737842688,no,no,unknown

684857301623152640,no,no,unknown

666289822886174720,no,no,unknown

685862584503906304,yes,violence,2016-01-09

672691715090882560,no,no,unknown

670065616909443074,no,no,unknown

669623745716355072,yes,no,unknown

684105078513467392,no,no,unknown

684898931323617280,no,no,unknown

675839288697823232,no,no,unknown

664915730446557185,no,no,unknown

675274943974801408,no,no,unknown

672774523977101312,no,no,unknown

674899621970378753,no,no,unknown

665128022283042816,yes,no,unknown

676981014011486208,yes,no,unknown

686370013612273665,no,no,unknown

684877311431315456,no,no,unknown

673605056386740224,yes,no,unknown

675637342514913280,no,no,unknown

671387478620794881,no,no,unknown

666782608504832000,no,no,unknown

667496385743310849,no,no,unknown

669538633834102785,yes,no,unknown

675541908219908096,no,no,unknown

667286135509422081,yes,no,unknown

686680161807368196,no,no,unknown

676479298534948864,yes,no,unknown

671066646606430210,no,no,unknown

666246638420123648,no,no,unknown

680886572598837250,no,no,unknown

667031036451254274,yes,no,unknown

684851525856841728,no,no,unknown

667349401296347136,no,no,unknown

676087466806419456,no,no,unknown

678289740777549824,no,no,unknown

684284791391404033,yes,no,unknown

674438774332530693,no,no,unknown

668664753376641026,no,no,unknown

684801789867245570,no,no,unknown

669576458889789440,no,no,unknown

667733052462907392,no,no,unknown

670037170355347456,yes,violence,2015-11-26

673914727148486656,no,no,unknown

661904527927455744,no,no,unknown

684802759896526848,no,no,unknown

676035997931556865,no,no,unknown

664953201704214528,no,no,unknown

665941629560311809,no,no,unknown

673882697266106368,yes,no,unknown

673967230225289216,yes,no,unknown

685229758662225925,no,no,unknown

676503309444915200,no,no,unknown

682945912382029825,yes,no,unknown

667364168035663872,yes,no,unknown

673709761926426624,yes,no,unknown

684019402816249856,no,no,unknown

676862579684216832,no,no,unknown

662448354253778944,no,no,unknown

684890879941738496,no,no,unknown

672015697111748608,yes,no,unknown

